,sentimentannotation,sentence,category,rule_scores,sentimentclass
1452,1,Jag har så många jag känner att jag vill tacka som har varit så fantastiska .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, 0.0, 0.0, nan, 1.0, nan]"
1453,1,Du var så mycket liv .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, 0.0, nan]"
1454,1,Jag är inte stark men jag gör det på mitt sätt .,Bloggmix 2017,-1,"[nan, -0.0, nan, -1.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan]"
1455,1,Att försöka njuta av det som kommer varje dag .,Bloggmix 2017,1,"[nan, 0.0, 1.0, nan, nan, nan, 1.0, nan, 0.0, nan]"
1456,0,Hur du sedan satte dig där på stranden för att kika på soluppgången .,Bloggmix 2017,0,"[nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
1457,0,Låt mig bara få ligga där i soffan och kika på Skam .,Bloggmix 2017,0,"[0.0, nan, nan, 1.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, -1.0, nan]"
1458,1,Och ögonblicket var fint .,Bloggmix 2017,1,"[nan, 0.0, 0.0, 1.0, nan]"
1459,1,Lalehs texter tycker jag är magiska .,Bloggmix 2017,0,"[nan, 0.0, 0.0, nan, 0.0, 0.0, nan]"
1460,0,Tänkte alltid ett steg längre och vi hade ju inga champagneglas .,Bloggmix 2017,0,"[0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, -0.0, nan]"
1461,0,Håll utkik så kommer jag länka till insamlingen när jag ordnat med den .,Bloggmix 2017,0,"[0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan]"
1462,1,Och skönt att inte behöva åka längre norrut än såhär .,Bloggmix 2017,-1,"[nan, -1.0, nan, nan, -0.0, -0.0, nan, nan, nan, nan, nan]"
1463,1,"Mycket gott det också , jag älskar verkligen att äta indiskt det är så mycket kryddor och väldigt gott dessutom .",Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, nan, 1.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan]"
1464,0,I helgen åker William till Björn så idag kommer min bror hit och ska kika på lite serier ihop med mig .,Bloggmix 2017,1,"[nan, 0.0, 0.0, nan, nan, nan, nan, nan, 1.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan]"
1465,1,"Verkligen ett jättespännande avsnitt , så jag ska lyssna klart på resten när jag åker buss till jobbet imorgon .",Bloggmix 2017,1,"[nan, nan, 1.0, 0.0, nan, nan, nan, 0.0, 0.0, 1.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan]"
1466,0,"Det är ju bara 1,5h kvar av arbetstiden denna vecka .",Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan]"
1467,1,"Det är viktigt att tanka energier , med energier så hittar man lugnet och harmonin inombords .",Bloggmix 2017,1,"[nan, 0.0, 1.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 1.0, nan, 1.0, nan, nan]"
1468,−1,"Så blev det inte lika bra längre , nu är jag inne i en period när just sömnen är ett dilemma igen .",Bloggmix 2017,-1,"[nan, -0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, -1.0, nan, nan]"
1469,−1,Även om den här veckan varit betydligt bättre än förra veckan känner jag mig ändå inte hemma på jobbet längre .,Bloggmix 2017,1,"[nan, nan, nan, nan, 0.0, 0.0, 1.0, 1.0, nan, 0.0, 0.0, -0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan]"
1470,1,Sen får jag förhoppningsvis lite vilrum i helgen .,Bloggmix 2017,1,"[nan, 1.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
1471,1,"Ska ta mig ut på en promenad tänkte jag , det känns som vädrat kan locka med lite skön promenad .",Bloggmix 2017,1,"[0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 1.0, nan, nan, 1.0, 0.0, nan]"
1472,−1,Att befinna sig där i det mörka hålet och att kämpa för att ta sig upp .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 1.0, nan, nan, 0.0, nan, nan, nan]"
1473,−1,En fredag som kom och försvann .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, nan, 0.0, nan]"
1474,1,"Ungefär som sista dagen på semestern , eller sista dagen av något annat roligt .",Bloggmix 2017,1,"[nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, 1.0, nan]"
1475,1,"Sen alla goda dofter , älskar det där .",Bloggmix 2017,1,"[nan, nan, 1.0, 0.0, nan, 1.0, nan, nan, nan]"
1476,0,Det här är ju min portal för mitt huvud och mina känslor .,Bloggmix 2017,0,"[nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan]"
1477,1,Ljus är ju också mysigt fortfarande nu när det är mörkt ute .,Bloggmix 2017,1,"[0.0, 0.0, nan, nan, 1.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan]"
1478,1,"Hur bra som helst faktiskt , det gör ju att man lätt kan få batteri till telefonen om den skulle laddas ur .",Bloggmix 2017,1,"[nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 1.0, 0.0, 1.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan]"
1479,0,Jag slängde på mig en stickad basker jag köpte på Indiska för flera år sedan för att slippa få ont i öronen .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, 1.0, 1.0, -1.0, nan, 0.0, nan]"
1480,−1,Sen blev vi vuxna båda två och osams den där höstdagen 2010 .,Bloggmix 2017,-1,"[nan, 0.0, nan, 0.0, nan, nan, nan, -1.0, nan, nan, 0.0, nan, nan]"
1481,1,Är trött och har inte sovit någon middag idag så tror det blir bra .,Bloggmix 2017,0,"[0.0, -1.0, nan, -0.0, nan, -0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 1.0, nan]"
1482,0,Kanske inte värdelös direkt men liksom inte värdefull heller .,Bloggmix 2017,-1,"[nan, nan, -1.0, 0.0, nan, nan, nan, -1.0, nan, nan]"
1483,0,Men dessa ligger numera i vanliga sofforna .,Bloggmix 2017,0,"[nan, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
1484,0,Hans rum blir ju mer och mer ett tonårsrum som ni säkert förstår .,Bloggmix 2017,1,"[nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, nan]"
1485,0,Det är viktigt för mig att göra vissa saker .,Bloggmix 2017,1,"[nan, 0.0, 1.0, nan, nan, nan, 0.0, 0.0, 0.0, nan]"
1486,0,"Jag fick gå igenom en planering vilket gick väldigt fort , men fick sedan kopiera papper .",Bloggmix 2017,1,"[nan, 1.0, 1.0, nan, nan, 0.0, nan, 1.0, 0.0, nan, nan, nan, 1.0, nan, 0.0, 0.0, nan]"
1487,1,"När jag läste brevet hemma fylldes ögonen med tårar , det var så fint skrivet med kärlek från insidan och ut .",Bloggmix 2017,1,"[nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, -1.0, nan, nan, 0.0, nan, 1.0, 0.0, nan, 1.0, nan, 0.0, nan, nan, nan]"
1488,1,Jag tycker att man ska passa på att njuta av livet .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, 0.0, 1.0, nan, nan, 1.0, nan, 0.0, nan]"
1489,1,Det som var spännande med mjölkrevolutionen är ju det faktum att allt man tänkt om opastöriserad mjölk väckte nya tankar inom mig .,Bloggmix 2017,1,"[nan, nan, 0.0, 1.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]"
1490,1,"Ja nu då , tack alla ni som tänkt på mig idag eller lämnat kommentarer .",Bloggmix 2017,1,"[1.0, nan, nan, nan, 1.0, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan]"
1491,1,"Ni vet när blommorna doftar så där extra gott och gräset är grönt , och solen värmer om man har tur .",Bloggmix 2017,1,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, 1.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan]"
1492,−1,Hur dåligt jag mådde när du var sjuk som nyfödd bebis och mamma och pappa var borta så länge med dig på sjukhuset .,Bloggmix 2017,-1,"[nan, -1.0, nan, 0.0, nan, nan, 0.0, -1.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan]"
1493,0,Det blir en tidig kväll ikväll .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, 0.0, nan, nan]"
1494,1,Det är ju skönt att sova .,Bloggmix 2017,1,"[nan, 0.0, nan, 1.0, nan, 0.0, nan]"
1495,0,Lyckotårar och tårar av sorg samma dag .,Bloggmix 2017,-1,"[nan, nan, -1.0, nan, -1.0, nan, 0.0, nan]"
1496,−1,DET svider som bara den när detta görs och nu bränner det som sjutton i huden .,Bloggmix 2017,-1,"[nan, -1.0, nan, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan]"
1497,0,Planen för dagen är att ta mig ner på stan för att hämta ett paket .,Bloggmix 2017,0,"[0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
1498,1,Tycker om att fotografera såna där små detaljer ibland .,Bloggmix 2017,0,"[0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan]"
1499,1,Jag fick ett armband med jättefina stenar och en My little pony .,Bloggmix 2017,1,"[nan, 1.0, nan, 1.0, nan, 1.0, 0.0, nan, nan, nan, nan, nan, nan]"
1500,1,Nu kan jag äntligen berätta det som tyngt mig och det blir bra .,Bloggmix 2017,1,"[nan, 1.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, 1.0, nan]"
1501,0,"William sover och det gör han nog ett tag till , jag tänkte sminka mig och kika på något avsnitt av Vikings så här på söndagen .",Bloggmix 2017,0,"[nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan]"
1502,−1,"Haft hjärtklappning , och varit uppstressad .",Bloggmix 2017,-1,"[0.0, -1.0, nan, nan, 0.0, -1.0, nan]"
1503,1,Har snarare barnsinnet i behåll .,Bloggmix 2017,0,"[0.0, 0.0, nan, nan, nan, nan]"
1504,0,Det är sorgligt men samtidigt nödvändigt .,Bloggmix 2017,-1,"[nan, 0.0, -1.0, nan, 0.0, 0.0, nan]"
1505,0,Jag har redan varit till botten av en avgrund och tagit mig uppåt igen .,Bloggmix 2017,-1,"[nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, -1.0, nan, 0.0, nan, nan, nan, nan]"
1506,1,Men jag tyckte om dig redan då.,Bloggmix 2017,0,"[nan, nan, 0.0, nan, nan, nan, nan, nan]"
1507,−1,"Känslor som ilska och irritation , sedan vetskapen om att den människa som lämnade jobbet där i somras hon är inte längre kvar .",Bloggmix 2017,-1,"[0.0, nan, -1.0, nan, -1.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, -0.0, nan, nan, nan, nan]"
1508,0,Tanken var att måla om den vit .,Bloggmix 2017,0,"[0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
1509,1,"Men , den är makalöst bra .",Bloggmix 2017,1,"[nan, nan, nan, 0.0, 1.0, 1.0, nan]"
1510,0,Då jag fortfarande är lite solbränd så har jag en paus i min IPL-behandling som jag gör på Kräm Hudvårdsstudio i Malmö .,Bloggmix 2017,1,"[nan, nan, nan, 0.0, nan, 1.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan]"
1511,0,Inlägget är i samarbete med Kräm Hudvårdsstudio .,Bloggmix 2017,0,"[0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan]"
1512,1,"Jag fick äran att vara på Scandinavian Cosmetics , någonting jag är otroligt tacksam för .",Bloggmix 2017,1,"[nan, 1.0, 1.0, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 1.0, nan, nan]"
1513,0,"Den lila färgen använder jag under ögonen för att neutralisera mörka ringar och den gröna neutraliserar alla små röda prickar , finnar och blemmor .",Bloggmix 2017,0,"[nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan]"
1514,0,En heter ” Lacquer ” och den andra heter ” Matte ” .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan]"
1515,0,"Jag tog så många bilder och har så mycket att berätta , så jag delar upp inläggen i flera delar .",Bloggmix 2017,0,"[nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
1516,1,"Stödet , peppen , gemenskapen , kunskapen och kärleken som finns inom Beauty Boulevard är enorm och överväldigande .",Bloggmix 2017,1,"[1.0, nan, nan, nan, 1.0, nan, 0.0, nan, 1.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, 1.0, nan]"
1517,1,"Svarta , stilrena och praktiska förpackningar med alla sorters smink .",Bloggmix 2017,1,"[0.0, nan, 0.0, nan, 1.0, nan, nan, nan, 0.0, 0.0, nan]"
1518,1,"Jag gillar ” Matte ” bäst , hållbarheten är otroligt bra och håller många fler timmar än ” Lacquer ” på mig .",Bloggmix 2017,1,"[nan, 1.0, nan, nan, nan, 1.0, nan, 1.0, 0.0, 0.0, 1.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan]"
1519,0,Skrev ett inlägg om plastikoperationer som blev ett av mina mest lästa .,Bloggmix 2017,0,"[0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan]"
1520,0,Inlägget innehåller pressprover .,Bloggmix 2017,0,"[0.0, 0.0, nan, nan]"
1521,1,Om du är intresserad av en hårförlängning med SoCap tejp eller vill färga / klippa dig så rekommenderar jag Petra på Petras Hårstudio varmt .,Bloggmix 2017,1,"[nan, nan, 0.0, 1.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 1.0, nan, nan, nan, nan, nan, 0.0, nan]"
1522,1,"Upp och nedgångar , precis som det ska vara .",Bloggmix 2017,0,"[nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan]"
1523,1,Är så glad att jag fick bli portalens första bloggare .,Bloggmix 2017,1,"[0.0, nan, 1.0, nan, nan, 1.0, 0.0, 0.0, nan, 0.0, nan]"
1524,1,"Daisy Beauty Kicki , Sam , Krizz och Jasmine hade styrt upp ett fantastiskt event .",Bloggmix 2017,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 1.0, nan, nan]"
1525,1,Helt perfekt inför helgens härliga expo samt galan jag ska gå på i februari .,Bloggmix 2017,1,"[0.0, 1.0, nan, 0.0, 1.0, 0.0, nan, 1.0, nan, 0.0, 0.0, nan, nan, 0.0, nan]"
1526,1,Jag hade en helt fantastisk lördag på Tändstickspalatset tillsammans med nästan 100 andra skönhetsbloggare och skribenter .,Bloggmix 2017,1,"[nan, 0.0, nan, 0.0, 1.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan]"
1527,1,Med 6000 röster röstade ni fram mig till ” Årets bästa recensent ” .,Bloggmix 2017,1,"[nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 1.0, 0.0, nan, nan]"
1528,0,Att tävla mot Therese Lindgren och Annica Englund var helt sjukt .,Bloggmix 2017,-1,"[nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 0.0, -1.0, nan]"
1529,1,Kostar 99:- stycket vilket är ett väldigt bra pris .,Bloggmix 2017,1,"[0.0, nan, 0.0, nan, 0.0, nan, 0.0, 1.0, 0.0, nan]"
1530,1,Blev nominerad som årets skönhetsprofil som utsågs av Social U .,Bloggmix 2017,0,"[0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan]"
1531,1,Därefter fick jag produkter som passade min fuktfattiga hud .,Bloggmix 2017,1,"[nan, 1.0, nan, 0.0, nan, 1.0, nan, nan, 0.0, nan]"
1532,1,"Jag ska testa den på bilden ovan , ” Safflower ” , som är för torrt hår och doftar underbart .",Bloggmix 2017,1,"[nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 1.0, nan]"
1533,1,"Här spenderade vi en dag , på vackra Agiofili Beach .",Bloggmix 2017,1,"[nan, 0.0, nan, nan, 0.0, nan, nan, 1.0, nan, nan, nan]"
1534,0,"Det är en serie med flytande läppstift med olika finish , två stycken rougepaletter och en concealerpalett .",Bloggmix 2017,1,"[nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 1.0, nan, nan, 0.0, nan, nan, nan, nan, nan]"
1535,0,Hos Eucerin gjorde jag en hudscanning .,Bloggmix 2017,0,"[nan, nan, 0.0, nan, nan, nan, nan]"
1536,0,L´Oréal Paris lanserar vårnyheter Inlägget innehåller produkter jag fått som pressprover .,Bloggmix 2017,1,"[nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 1.0, nan, nan, nan]"
1537,0,"Fick reda på att jag har yttorr hud som kan upplevas lite stram , så nu ska jag fokusera ännu mer på återfuktande produkter .",Bloggmix 2017,1,"[1.0, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan]"
1538,1,"Tog nästan 1 månad att få hem den , då den blivit ultrapopulär men tillslut kom den fram och jag betalade varken tull eller frakt .",Bloggmix 2017,1,"[0.0, nan, nan, 0.0, nan, 1.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 1.0, nan, nan, nan, nan, 0.0, nan, -0.0, nan, -0.0, nan]"
1539,−1,Inga fler fingrar i burk som samlar bakterier .,Bloggmix 2017,0,"[nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
1540,1,Kan fortfarande inte förstå att jag blev medbjuden .,Bloggmix 2017,0,"[-0.0, nan, nan, -0.0, nan, nan, 0.0, nan, nan]"
1541,1,Välkomnades av en fin Clarins-present .,Bloggmix 2017,1,"[1.0, nan, nan, 1.0, nan, nan]"
1542,−1,Två stora smällar fick jag och minns hur fruktansvärt det var .,Bloggmix 2017,-1,"[nan, 0.0, -1.0, 1.0, nan, nan, 0.0, nan, -1.0, nan, 0.0, nan]"
1543,1,Min favorit är definitivt den lila och den mörkröda .,Bloggmix 2017,1,"[nan, 1.0, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
1544,1,Fick några produkter som jag inte testat tidigare och som därför ska bli extra spännande att testa .,Bloggmix 2017,1,"[1.0, nan, 0.0, nan, nan, nan, -0.0, nan, nan, nan, nan, 0.0, 0.0, nan, 1.0, nan, 0.0, nan]"
1545,1,"Högt tempo , kunniga människor , spännande arbetsplats och drömmigt .",Bloggmix 2017,1,"[0.0, 0.0, nan, 0.0, 0.0, nan, 1.0, 0.0, nan, nan, nan]"
1546,−1,"En bilist valde att kolla ner i sin mobiltelefon istället för att kolla på vägen , vilket resulterade i att hon körde rakt in i mig .",Bloggmix 2017,0,"[nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan]"
1547,1,Tacksam för kvinnan i bilen framför mig som direkt sprang till mig och höll mig lugn .,Bloggmix 2017,1,"[1.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 1.0, nan]"
1548,0,Lilla pluttiga jag mot de största i branschen .,Bloggmix 2017,0,"[0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
1549,1,"Tack snälla ännu en gång , för att ni tyckte jag förtjänade vinsten .",Bloggmix 2017,1,"[1.0, 1.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, 1.0, 1.0, nan]"
1550,1,Han friade till mig .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan]"
1551,1,"Ni höll med , kom med smarta tankegångar och funderingar samt visade på en enorm respekt och förståelse .",Bloggmix 2017,1,"[nan, 0.0, nan, nan, 1.0, nan, 1.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 1.0, nan, 1.0, nan]"
1552,0,"Jag håller på med resterande inlägg från Daisy Beauty Expo 2017 , har så mycket att visa .",Bloggmix 2017,0,"[nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan]"
1553,0,The Pacific utspelar sig under andra världskriget mellan Japan och USA i Stilla havet .,Bloggmix 2017,-1,"[nan, nan, 0.0, nan, nan, nan, -1.0, nan, nan, nan, nan, nan, 0.0, 0.0, nan]"
1554,0,Mina vita sneakers när de var nyinköpta Trendiga sneakers och jag vill ha många Det håller inte att ha ett par favoritsneakers .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, 0.0, 0.0, 1.0, nan, nan, nan, 0.0, 0.0, nan, nan, -0.0, nan, nan, 0.0, nan, 0.0, nan, nan]"
1555,0,"Hamparep roffade jag åt mig i sista stund , 3 m på träspole för 20 kr .",Bloggmix 2017,-1,"[nan, -1.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan]"
1556,0,"Ja ni förstår ju , när man tycker om så mycket olika nyanser och frisyrer då är det inte lätt alltså .",Bloggmix 2017,0,"[1.0, nan, 0.0, nan, nan, nan, nan, -0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, -0.0, nan, nan, -1.0, nan, nan]"
1557,0,"Miniserien vi bara plötsligt fann på HBO och vi tänkte , ja men vi tar den här då det är ju bara en säsong .",Bloggmix 2017,1,"[nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, 1.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan]"
1558,1,Nu blir det soffmys med en öl och ett avsnitt med Vikings som vi sparade till ikväll .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 1.0, nan, nan, nan]"
1559,1,Pinterest är en guldkälla .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan]"
1560,0,Egentligen borde jag köpa på mig flera par så jag inte sliter ut de på samma sätt .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, -0.0, nan, nan, nan, nan, 0.0, nan]"
1561,1,"Ett avsnitt på drygt 45 minuter var över otroligt snabbt , tyckte nyss den hade börjat när eftertexten rullade återigen och ville genast se nästa avsnitt .",Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan]"
1562,−1,Det är slitet och har trista färger .,Bloggmix 2017,-1,"[nan, 0.0, -1.0, nan, 0.0, -1.0, 0.0, nan]"
1563,1,"Märke spelar ingen roll , bara de är snygga och sköna att gå i .",Bloggmix 2017,1,"[0.0, 0.0, nan, -0.0, nan, nan, nan, 0.0, 1.0, nan, 1.0, nan, 0.0, nan, nan]"
1564,1,"Pinterest är ju en guldkälla med inspiration , och man hittar så mycket snygga frisyrer och färger .",Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, nan, 1.0, nan, nan, nan, 0.0, nan, nan, 1.0, 0.0, nan, 0.0, nan]"
1565,1,The Pacific – miniserie om andra världskriget The Pacific fängslade mig redan vid introt .,Bloggmix 2017,0,"[nan, nan, nan, nan, nan, nan, -1.0, nan, nan, 1.0, nan, nan, nan, nan, nan]"
1566,0,"Honung- och saffranspannkakor Honung- och saffranspannkakor provade jag att göra i mellandagarna , för första gången .",Bloggmix 2017,0,"[nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
1567,−1,"Det kommer nog att bli svårt att göra sig av med dessa Ed Hardy-sneakers , det är ju nästan så man känner gruset rulla in under foten liksom .",Bloggmix 2017,0,"[nan, 1.0, nan, nan, 0.0, -1.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan]"
1568,1,"Generellt har detta året hjälpt mig att bli starkare , jag har på något vis hittat mig själv i bloggvärlden .",Bloggmix 2017,1,"[0.0, 0.0, nan, 0.0, 1.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan]"
1569,0,"Förra veckan fick jag komma till Petra på Petras Hårstudio , där hon satte in löshår på mig .",Bloggmix 2017,1,"[0.0, 0.0, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan]"
1570,1,Människorna som jag träffade är helt otroliga och stora inspirationskällor för mig .,Bloggmix 2017,1,"[0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 1.0, nan, nan, nan]"
1571,0,Om några dagar sammanställer jag frågorna och skickar till Terese som svarar på allt .,Bloggmix 2017,0,"[nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan]"
1572,0,Läs inlägget här .,Bloggmix 2017,0,"[0.0, 0.0, nan, nan]"
1573,−1,Inte bra för fötterna .,Bloggmix 2017,1,"[nan, 1.0, nan, 0.0, nan]"
1574,1,"Det funkade faktiskt riktigt bra , och sen vågade jag rida på framåt idag och fick rätt reaktion från Flippan så då släpper det ju rätt fort .",Bloggmix 2017,1,"[nan, 1.0, 0.0, 1.0, 1.0, nan, nan, nan, 1.0, nan, 0.0, nan, nan, nan, nan, 1.0, 1.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan]"
1575,1,"Vi gick ner till ridhuset en sväng efter kvällsfodringen istället och jobbade lite från marken och lekte lite , både Svande och Leija var också med så vi hade en mysig familjestund .",Bloggmix 2017,1,"[nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 1.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, 1.0, nan, nan]"
1576,0,Mitt företag Jag vill få igång mer verksamhet i mitt företag så att jag kan få in en stabil och regelbunden inkomst från det .,Bloggmix 2017,1,"[nan, 0.0, nan, 0.0, 1.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, 1.0, nan, nan, 1.0, nan, 0.0, 0.0, nan, nan, nan]"
